-3.098467,43.31922
-2.53494,43.17128
-2.6479,43.09776
-2.65522,43.12466
-2.65295,43.13987
-2.915606,43.28973
-3.09339,43.20368
-2.909877,43.21948
-2.89411,43.20791
-2.87085,43.23714
-2.828036,43.23189
-2.87085,43.23714
-3.05252,43.30869
-2.93579,43.24777
-2.828036,43.23189
-2.93579,43.24777
-3.03286,43.32425
-2.94541,43.25161
-2.973928,43.29555
-2.92268,43.24787
-2.977874,43.27453
-2.87208,43.23117
-2.815033,43.2323
-2.82678,43.22982
-2.919231,43.23613
-2.815033,43.2323
-2.919231,43.23613
-2.99625,43.33018
-2.569048,43.16812
-2.75988,43.22977
-2.75988,43.22977
-2.75988,43.22977
-2.82662,43.23
-2.64312,42.93479
-2.82678,43.22982
-3.00785,43.29348
-3.0037,43.28628
-2.89581,43.23219
-2.92753,43.24161
-2.52637,43.25165
-2.88914,43.16388
-3.09339,43.20368
-2.9302,43.24253
-3.00052,43.29846
-2.95362,43.2578
-3.00785,43.29348
-2.893143,43.25446
-3.005,43.28859
-3.01544,43.29313
-2.893143,43.25446
-3.07241,43.19688
-2.94541,43.25161
-3.07241,43.19688
-3.09339,43.20368
-3.037419,43.31242
-3.055796,43.3228
-2.52203,43.18468
-2.99622,43.33024
-3.0047,43.28869
-2.71908,43.2118
-3.02809,43.30814
-2.63704,42.95252
-2.71908,43.2118
-2.63704,42.95252
-3.055796,43.3228
-3.06688,43.32718
-2.815033,43.2323
-3.076844,43.33044
-2.94935,43.29915
-3.076844,43.33044
-2.71908,43.2118
-2.74575,43.22793
-3.0037,43.28628
-3.01544,43.29313
-2.9302,43.24253
-3.01544,43.29313
-3.0047,43.28869
-2.82401,43.36582
-3.0047,43.28869
-2.9302,43.24253
-2.82401,43.36582
-2.9302,43.24253
-3.0037,43.28628
-2.82401,43.36582
-2.84691,43.36068
-2.87085,43.23714
-2.96165,43.26411
-2.644877,43.17691
-2.94541,43.25161
-2.98539,43.32479
-2.94514,43.25163
-2.878493,43.24412
-2.87085,43.23714
-3.12616,43.20516
-2.88199,43.29738
-3.04274,43.34047
-3.03744,43.31263
-2.91111,43.25606
-3.04274,43.34047
-2.93578,43.2479
-2.97139,43.26691
-3.00785,43.29348
-2.89266,43.28633
-2.8481,43.23587
-2.95336,43.25788
-2.621619,43.17265
-2.63854,43.17931
-2.49062,43.17749
-2.87085,43.23714
-2.77263,43.12688
-2.96142,43.26417
-2.60153,43.16937
-2.74404,43.22788
-2.96896,43.25747
-2.81734,43.23187
-2.94541,43.25161
-2.994162,43.28455
-3.0047,43.28869
-2.63854,43.17931
-3.03744,43.31263
-2.95475,43.2993
-2.86075,43.27302
-2.889185,43.24773
-3.06096,43.31439
-2.89266,43.28633
-2.84691,43.36068
-2.96916,43.31636
-2.91111,43.25606
-2.95336,43.25788
-3.055796,43.3228
-2.983428,43.28587
-2.69379,43.1934
-2.91111,43.25606
-2.93578,43.2479
-3.14689,43.19862
-2.93578,43.2479
-2.97122,43.26661
-2.828036,43.23189
-2.93578,43.2479
-2.828036,43.23189
-2.98638,43.28442
-2.9158,43.28969
-2.85702,43.35696
-3.14689,43.19862
-2.92753,43.24161
-2.88199,43.29738
-2.978033,43.27476
-2.94541,43.25161
-2.65295,43.13987
-3.18537,43.19733
-3.20354,43.18559
-2.962535,43.31051
-2.985097,43.29096
-2.929267,43.15753
-2.92753,43.24161
-2.89964,43.27972
-2.94541,43.25161
-2.80686,43.25609
-2.81734,43.23187
-2.63942,42.94333
-2.99625,43.33018
-3.00785,43.29348
-2.88205,43.28188
-2.94514,43.25163
-2.927724,43.24221
-2.88083,43.28849
-2.89252,43.28645
-2.94514,43.25163
-3.11643,43.33947
-2.52678,43.13774
-2.97405,43.29526
-2.95475,43.2993
-2.95976,43.28766
-2.919231,43.23613
-2.889185,43.24773
-2.96883,43.31627
-2.95336,43.25788
-2.96916,43.31636
-3.12723,43.3419
-2.95528,43.29934
-2.878493,43.24412
-2.88343,43.2309
-2.95528,43.29934
-2.604621,43.16894
-2.983428,43.28587
-2.97139,43.26691
-2.88095,43.28857
-2.99326,43.34514
-3.13918,43.34282
-2.985097,43.29096
-3.13918,43.34282
-2.985097,43.29096
-2.96931,43.25774
-3.13918,43.34282
-2.99417,43.28436
-2.96931,43.25774
-2.92278,43.24772
-2.93578,43.2479
-2.9652,43.29959
-2.95976,43.28766
-2.89266,43.28633
-2.99891,43.33755
-3.11643,43.33947
-2.828036,43.23189
-2.89252,43.28645
-3.00117,43.36139
-3.00541,43.33475
-3.0047,43.28869
-3.000354,43.34823
-3.0047,43.28869
-3.00541,43.33475
-2.78204,43.23156
-3.0047,43.28869
-2.62651,43.17859
-2.772075,43.23049
-2.87085,43.23714
-2.89785,43.26284
-3.05003,43.30113
-2.986735,43.28512
-2.977874,43.27453
-3.098467,43.31922
-2.95528,43.29934
-2.89252,43.28645
-2.9158,43.28969
-2.95528,43.29934
-2.828036,43.23189
-2.96387,43.30108
-2.828036,43.23189
-3.07241,43.19688
-2.88801,43.2037
-2.968759,43.31632
-2.98578,43.28167
-2.88801,43.2037
-2.99859,43.35276
-3.20354,43.18559
-2.99859,43.35276
-3.03744,43.31263
-2.9302,43.24253
-2.993629,43.24061
-2.96916,43.31636
-3.0047,43.28869
-2.672131,42.98945
-2.993629,43.24061
-2.978089,43.27842
-2.672131,42.98945
-2.978089,43.27842
-2.672131,42.98945
-2.683908,43.01331
-2.815033,43.2323
-2.650303,42.98341
-2.815033,43.2323
-2.889185,43.24773
-3.02809,43.30814
-2.869607,43.23562
-2.95436,43.2942
-2.80671,43.23633
-2.99417,43.28436
-2.999062,43.33758
-2.79332,43.23281
-2.97405,43.29526
-2.79332,43.23281
-2.91414,43.11255
-2.92268,43.24787
-2.63685,43.16555
-3.00785,43.29348
-2.94625,43.37577
-2.87085,43.23714
-2.81734,43.23187
-2.98578,43.28167
-3.004337,43.23591
-2.98578,43.28167
-2.54457,43.17798
-3.004337,43.23591
-2.712898,43.20358
-2.54457,43.17798
-2.95528,43.29934
-2.54457,43.17798
-2.95475,43.2993
-2.93759,43.28712
-3.09974,43.33071
-2.91702,43.07784
-2.903443,43.28884
-2.94514,43.25163
-2.96194,43.30914
-3.15105,43.34158
-2.994162,43.28455
-2.93578,43.2479
-2.94514,43.25163
-2.985859,43.28236
-3.0047,43.28869
-2.50631,43.35136
-2.65575,43.04898
-2.95336,43.25788
-2.65575,43.04898
-2.838604,43.22767
-2.59282,43.16823
-3.02295,43.21957
-2.63492,43.16003
-2.95528,43.29934
-2.95528,43.29934
-2.725089,43.21797
-2.95429,43.29389
-2.93579,43.24777
-2.95429,43.29389
-2.93579,43.24777
-2.78204,43.23156
-2.978033,43.27476
-2.78204,43.23156
-2.94514,43.25163
-2.978033,43.27476
-2.9675,43.27193
-2.78204,43.23156
-2.99255,43.34514
-2.9675,43.27193
-2.94514,43.25163
-2.919231,43.23613
-2.927724,43.24221
-2.978033,43.27476
-2.983428,43.28587
-3.11618,43.33962
-2.93579,43.24777
-2.985097,43.29096
-2.96165,43.26411
-3.11618,43.33962
-2.95362,43.2578
-2.94514,43.25163
-2.95528,43.29934
-2.977874,43.27453
-2.4937,43.32529
-2.94541,43.25161
-2.88199,43.29738
-3.02248,43.30032
-2.88199,43.29738
-2.98578,43.28167
-2.89266,43.28633
-2.98638,43.28442
-2.98578,43.28167
-2.94514,43.25163
-2.98578,43.28167
-2.977874,43.27453
-2.89266,43.28633
-2.986735,43.28512
-3.15105,43.34158
-2.98638,43.28442
-3.1511,43.34147
-2.985097,43.29096
-2.88083,43.28849
-2.985097,43.29096
-2.94514,43.25163
-3.066138,43.32095
-3.076844,43.33044
-2.63685,43.16555
-2.96142,43.26417
-2.96792,43.27208
-2.92753,43.24161
-3.0047,43.28869
-2.63685,43.16555
-3.0047,43.28869
-2.69115,43.25616
-2.95436,43.2942
-3.00177,43.36153
-2.95429,43.29389
-2.94514,43.25163
-2.637046,42.96123
-2.95475,43.2993
-2.95528,43.29934
-2.99417,43.28436
-2.95528,43.29934
-2.93578,43.2479
-2.637046,42.96123
-2.47918,43.30631
-2.94501,43.29437
-2.985246,43.29098
-2.91894,43.23552
-3.09936,43.33059
-2.91894,43.23552
-2.978033,43.27476
-3.11618,43.33962
-2.89964,43.27972
-2.63685,43.16555
-2.88083,43.28849
-2.92753,43.24161
-2.64469,43.11142
-2.917043,43.07817
-2.64469,43.11142
-2.917043,43.07817
-2.64469,43.11142
-2.9158,43.22701
-2.91544,43.08666
-2.96916,43.31636
-2.6479,43.09776
-2.927724,43.24221
-2.69115,43.25616
-2.927724,43.24221
-2.80311,43.24036
-2.93318,43.28098
-2.94501,43.29437
-3.0037,43.28628
-2.96194,43.30914
-3.0037,43.28628
-3.01571,43.29307
-2.96883,43.31627
-2.97815,43.32099
-2.71872,43.24354
-2.97405,43.29526
-2.89128,43.28481
-2.97394,43.29554
-2.96142,43.26417
-2.99622,43.33024
-2.95336,43.25788
-3.11618,43.33962
-2.99622,43.33024
-2.96142,43.26417
-3.1511,43.34147
-3.11618,43.33962
-3.00088,43.36999
-3.1511,43.34147
-2.55742,43.16735
-2.61568,43.17398
-2.927724,43.24221
-2.93578,43.2479
-2.927724,43.24221
-2.93579,43.24777
-2.90804,43.23352
-2.93579,43.24777
-2.93578,43.2479
-2.94541,43.25161
-3.07722,43.32283
-2.94541,43.25161
-2.926004,43.28597
-2.915619,43.28973
-2.985246,43.29098
-2.96142,43.26417
-2.90804,43.23352
-2.90798,43.26513
-2.95528,43.29934
-3.09936,43.33059
-2.90798,43.26513
-3.09974,43.33071
-2.926004,43.28597
-3.10568,43.33813
-3.11643,43.33947
-2.99255,43.34514
-3.10568,43.33813
-3.00117,43.36139
-3.10568,43.33813
-3.00117,43.36139
-3.10568,43.33813
-2.97122,43.26661
-2.94514,43.25163
-2.927724,43.24221
-2.98539,43.32479
-3.10594,43.33829
-2.94514,43.25163
-3.10594,43.33829
-2.94514,43.25163
-3.02248,43.30032
-3.02248,43.30032
-3.02248,43.30032
-3.02248,43.30032
-2.89252,43.28645
-3.02248,43.30032
-2.65028,43.18165
-2.70783,43.20903
-2.75548,43.23098
-3.14813,43.20122
-3.02248,43.30032
-2.92278,43.24772
-3.02248,43.30032
-2.92278,43.24772
-3.14813,43.20122
-2.92278,43.24772
-2.48141,43.31105
-2.94935,43.29915
-2.48141,43.31105
-2.903443,43.28884
-2.9158,43.28969
-2.95336,43.25788
-2.87085,43.23714
-3.29343,43.2377
-2.992522,43.28308
-2.67663,43.33427
-2.90963,43.21954
-2.948006,43.27291
-2.67663,43.33427
-2.610098,43.17115
-2.95976,43.28766
-3.01424,43.29094
-2.90963,43.21954
-2.63942,42.94333
-3.005,43.28859
-2.927724,43.24221
-2.9652,43.29959
-2.849825,43.23083
-2.76907,43.23126
-2.983428,43.28587
-2.93578,43.2479
-2.94514,43.25163
-2.9302,43.24253
-2.97139,43.26691
-2.95336,43.25788
-2.964667,43.26813
-2.6479,43.09776
-2.97139,43.26691
-2.999062,43.33758
-2.9675,43.27193
-2.6479,43.09776
-3.11618,43.33962
-2.849825,43.23083
-3.0047,43.28869
-2.861065,43.23255
-2.93579,43.24777
-3.11618,43.33962
-3.0047,43.28869
-2.861065,43.23255
-2.96896,43.25747
-3.11618,43.33962
-3.0047,43.28869
-2.861065,43.23255
